airport_id,code,name,city,state,statename,lat,lng
485,ITO,Hilo International Airport,Hilo,HI,Hawaii,19.7126,-155.042
249,IWD,Gogebic-Iron County Airport,Ironwood,MI,Michigan,46.5208,-90.1344
709,IYK,Inyokern Airport,Inyokern,CA,California,35.6606,-117.816
417,JAC,Jackson Hole Airport,Jackson,WY,Wyoming,43.6034,-110.736
195,JAN,Jackson International Airport,Pearl,MS,Mississippi,32.3089,-90.0733
946,JEF,Jefferson City Memorial Airport,Holts Summit,MO,Missouri,38.593,-92.1652
442,JGC,Grand Canyon Heliport,Williams,AZ,Arizona,35.9621,-112.133
363,JHM,Kapalua West Maui Airport,Lahaina,HI,Hawaii,20.9619,-156.676
991,JHW,Chautauqua County-Jamestown Airport,Jamestown,NY,New York,42.1528,-79.2666
421,JKL,Julian Carroll Airport,Jackson,KY,Kentucky,37.5917,-83.315
479,JLN,Joplin Regional Airport,Webb City,MO,Missouri,37.147,-94.5019
56,JMS,Jamestown Municipal Airport,Jamestown,ND,North Dakota,46.9243,-98.6788
690,JNU,Juneau International Airport,Juneau,AK,Alaska,58.3598,-134.583
670,JRB,Downtown Manhattan Heliport,New York,NY,New York,40.7039,-74.0129
662,JST,Johnstown Cambria County Airport,Johnstown,PA,Pennsylvania,40.3208,-78.8306
101,KAL,Kaltag,Kaltag,AK,Alaska,64.3248,-158.725
63,KBC,Birch Creek Airport,Birch Creek,AK,Alaska,66.2667,-145.8
413,KCC,Coffman Cove,Coffman Cove,AK,Alaska,56.014,-132.826
348,KCG,Chignik Fisheries Airport,Chignik Lagoon,AK,Alaska,56.3173,-158.596
112,KCL,Chignik Lagoon Airport,Chignik Lagoon,AK,Alaska,56.3065,-158.537
255,KCQ,Chignik Lake Airport,Chignik,AK,Alaska,56.3119,-158.362
923,KEB,Nanwalek,Nanwalek,AK,Alaska,41.0833,-92.4583
926,KEK,Ekwok,Ekwok,AK,Alaska,59.3516,-157.48
814,KFP,False Pass,False Pass,AK,Alaska,54.85,-163.417
966,KGK,Koliganek Airport,New Koliganek,AK,Alaska,59.7266,-157.26
144,KGX,Grayling,Grayling,AK,Alaska,62.9053,-160.067
963,KKA,Koyuk,Koyuk,AK,Alaska,64.9311,-161.16
188,KKB,Kitoi Seaplane Base,Kitoi Bay,AK,Alaska,58.1869,-152.375
717,KKH,Kongiganak,Kongiganak,AK,Alaska,62.8903,-149.054
887,KKI,Akiachak,Akiachak,AK,Alaska,60.9057,-161.424
256,KKU,Ekuk Airport,Clarks Point,AK,Alaska,58.8167,-158.55
78,KLG,Kalskag,Kalskag,AK,Alaska,61.5382,-160.314
454,KLL,Levelock,Levelock,AK,Alaska,59.1126,-156.856
564,KLN,Larsen Bay,Larsen Bay,AK,Alaska,57.5383,-153.98
692,KLW,Klawock Seaplane Base,Klawock,AK,Alaska,55.5743,-133.064
52,KMC,King Khalid Military,King Khalid Mil. City,AK,Alaska,57.1333,-153.2
668,KMO,Manokotak,Manokotak,AK,Alaska,58.9817,-159.058
554,KMY,Moser Bay,Moser Bay,AK,Alaska,57.0,-154.167
16,KNK,Kakhonak,Kakhonak,AK,Alaska,59.4333,-154.85
980,KNW,New Stuyahok,New Stuyahok,AK,Alaska,59.4513,-157.317
243,KOA,Kailua-Kona International Airport,Kailua Kona,HI,Hawaii,19.7334,-156.039
171,KOT,Kotlik,Kotlik,AK,Alaska,63.0328,-163.554
706,KOY,Olga Bay,Olga Bay,AK,Alaska,47.902,-112.265
957,KOZ,Ouzinkie,Ouzinkie,AK,Alaska,62.8903,-149.054
493,KPB,Point Baker Seaplane Base,Point Baker,AK,Alaska,56.3502,-133.622
219,KPC,Port Clarence Coast Guard Station,Brevig Mission,AK,Alaska,65.2544,-166.856
869,KPN,Kipnuk,Kipnuk,AK,Alaska,59.9371,-164.041
727,KPR,Port Williams,Port Williams,AK,Alaska,58.4833,-152.583
169,KPV,Perryville,Perryville,AK,Alaska,55.9122,-159.154
886,KPY,Port Bailey,Port Bailey,AK,Alaska,58.743,-154.96
3,KQA,Akutan Airport,Akutan,AK,Alaska,54.1271,-165.889
400,KSM,Saint Marys,Saint Marys,AK,Alaska,62.0503,-163.179
758,KTB,Thorne Bay,Thorne Bay,AK,Alaska,55.6833,-132.529
466,KTN,Ketchikan International Airport,Ketchikan,AK,Alaska,55.354,-131.706
293,KTS,Teller Mission,Teller Mission,AK,Alaska,65.3333,-166.483
815,KUK,Kasigluk,Kasigluk,AK,Alaska,60.8953,-162.517
570,KVC,King Cove,King Cove,AK,Alaska,55.0667,-162.317
499,KVL,Kivalina,Kivalina,AK,Alaska,67.7333,-164.667
159,KWK,Kwigillingok,Kwigillingok,AK,Alaska,59.9077,-163.026
685,KWN,Quinhagak,Quinhagak,AK,Alaska,59.7511,-161.908
304,KWP,Village Seaplane Base-West Point,West Point,AK,Alaska,57.7696,-153.554
223,KWT,Kwethluk Airport,Kwethluk,AK,Alaska,60.8,-161.45
773,KXA,Kasaan SPB,Kasaan,AK,Alaska,55.5,-132.5
594,KYK,Karluk Airport,Kodiak,AK,Alaska,57.5645,-154.454
556,KYU,Koyukuk,Koyukuk,AK,Alaska,64.9,-157.7
691,KZB,Zachar Bay,Zachar Bay,AK,Alaska,57.55,-153.75
322,LAN,Lansing Capital City Airport,Lansing,MI,Michigan,42.7728,-84.5888
59,LAR,General Brees Field,Laramie,WY,Wyoming,37.8527,-76.517
847,LAW,Lawton Municipal Airport,Lawton,OK,Oklahoma,34.573,-98.4135
515,LBB,Lubbock International Airport,Lubbock,TX,Texas,33.6566,-101.821
783,LBE,Westmoreland County Airport,Latrobe,PA,Pennsylvania,40.2728,-79.4056
805,LBF,Lee Bird Field Airport,North Platte,NE,Nebraska,41.1333,-100.705
640,LBL,Liberal Municipal Airport,Liberal,KS,Kansas,37.0446,-100.952
521,LCH,Lake Charles Regional Airport,Lake Charles,LA,Louisiana,30.1235,-93.2198
83,LCK,Rickenbacker International Airport,Columbus,OH,Ohio,39.8176,-82.936
191,LEB,Lebanon Municipal Airport,West Lebanon,NH,New Hampshire,43.6249,-72.3087
766,LEX,Blue Grass Field,Lexington,KY,Kentucky,38.0384,-84.5989
610,LFT,Lafayette Regional Airport,Lafayette,LA,Louisiana,30.2084,-91.9935
414,LIH,Lihue Airport,Lihue,HI,Hawaii,21.9782,-159.351
123,LIT,Adams Field Airport,Little Rock,AR,Arkansas,34.7278,-92.219
584,LKE,Lake Union Seaplane Base,Seattle,WA,Washington,47.6333,-122.333
853,LMA,Lake Minchumina,Lake Minchumina,AK,Alaska,63.8825,-152.313
593,LMT,Klamath Falls International Airport,Klamath Falls,OR,Oregon,42.1638,-121.745
609,LNK,Lincoln Municipal Airport,Lincoln,NE,Nebraska,40.8461,-96.7543
41,LNY,Lanai Airport,Lanai City,HI,Hawaii,20.7909,-156.951
84,LOU,Bowman Field Airport,Louisville,KY,Kentucky,38.2228,-85.6669
968,LPS,Lopez Island Airport,Lopez Island,WA,Washington,48.4855,-122.936
845,LRD,Laredo International Airport,Laredo,TX,Texas,27.5431,-99.4555
579,LSE,La Crosse Municipal Airport,La Crosse,WI,Wisconsin,43.8751,-91.2638
536,LUF,Luke Air Force Base,Webb,AZ,Arizona,33.5355,-112.372
870,LUP,Kalaupapa Airport,Kalaupapa,HI,Hawaii,21.2077,-156.976
268,LUR,Cape Lisburne Long-Range Radar Station,Point Hope,AK,Alaska,68.8482,-166.118
210,LWB,Greenbrier Valley Airport,Lewisburg,WV,West Virginia,37.8571,-80.4044
794,LWS,Lewiston Nez Perce County Airport,Lewiston,ID,Idaho,46.3776,-117.011
245,LWT,Lewistown Municipal Airport,Lewistown,MT,Montana,47.0552,-109.46
917,LYH,Lynchburg Regional Airport,Lynchburg,VA,Virginia,37.3309,-79.1944
859,MAF,Midland International Airport,Midland,TX,Texas,31.9361,-102.208
135,MAZ,Eugenio Maria de Hostos Airport,Mayaguez,PR,Puerto Rico,18.2531,-67.1489
308,MBL,Manistee County-Blacker Airport,Manistee,MI,Michigan,44.2757,-86.2558
469,MBS,MBS International Airport,Freeland,MI,Michigan,43.5311,-84.0933
613,MCE,Merced Municipal Airport-Macready Field,Merced,CA,California,37.2892,-120.515
75,MCG,Mcgrath Airport,Mcgrath,AK,Alaska,62.9536,-155.603
857,MCK,Mccook Municipal Airport,Mccook,NE,Nebraska,40.2071,-100.599
577,MCN,Middle Georgia Regional Airport,Macon,GA,Georgia,32.7023,-83.65
76,MCW,Mason City Municipal Airport,Clear Lake,IA,Iowa,43.153,-93.3361
551,MDT,Harrisburg International Airport,Middletown,PA,Pennsylvania,40.1962,-76.7564
519,MEI,Key Field Airport,Meridian,MS,Mississippi,32.3334,-88.7449
712,MFE,Miller International Airport,Mcallen,TX,Texas,26.1813,-98.2404
358,MFR,Rogue Valley International-Medford Airport,Central Point,OR,Oregon,42.3691,-122.874
629,MGM,Montgomery Regional Airport,Montgomery,AL,Alabama,32.3049,-86.3909
889,MGW,Morgantown Municipal Airport-Hart Field,Morgantown,WV,West Virginia,39.6411,-79.9241
379,MHK,Manhattan Municipal Airport,Manhattan,KS,Kansas,39.1368,-96.6699
292,MHR,Mather Airport,Mather,CA,California,38.5646,-121.297
928,MHT,Manchester-Boston Regional Airport,Manchester,NH,New Hampshire,42.9293,-71.4386
557,MKC,Kansas City Downtown Airport,Kansas City,MO,Missouri,39.1197,-94.5906
822,MKG,Muskegon County Airport,Muskegon,MI,Michigan,43.1646,-86.2367
9,MKK,Molokai Airport,Hoolehua,HI,Hawaii,21.1557,-157.094
733,MLB,Melbourne International Airport,Melbourne,FL,Florida,28.0957,-80.6282
307,MLI,Quad City Airport,Coal Valley,IL,Illinois,41.4539,-90.5058
107,MLL,Marshall,Marshall,AK,Alaska,61.8833,-162.067
138,MLU,Monroe Regional Airport,Monroe,LA,Louisiana,32.5099,-92.044
941,MLY,Manley Hot Springs,Manley Hot Springs,AK,Alaska,64.9812,-150.637
119,MMH,Mammoth June Lakes Airport,Mammoth Lakes,CA,California,37.6288,-118.844
110,MNT,Minto,Minto,AK,Alaska,65.1987,-149.53
820,MOB,Mobile Regional Airport,Mobile,AL,Alabama,30.6775,-88.243
953,MOD,Modesto City County Airport-Harry Sham Field,Modesto,CA,California,37.6319,-120.959
279,MOT,Minot International Airport,Minot,ND,North Dakota,48.2554,-101.291
289,MOU,Mountain Village,Mountain Village,AK,Alaska,62.0833,-163.733
216,MQT,Sawyer International Airport,Marquette,MI,Michigan,46.3501,-87.3871
352,MRY,Monterey Peninsula Airport,Monterey,CA,California,36.5872,-121.851
209,MSL,Muscle Shoals Regional Airport,Muscle Shoals,AL,Alabama,34.7439,-87.6185
576,MSN,Dane County Regional Airport-Truax Field,Madison,WI,Wisconsin,43.1351,-89.3465
977,MSO,Missoula International Airport,Missoula,MT,Montana,46.9192,-114.084
821,MSS,Massena International Airport,Massena,NY,New York,44.9326,-74.8535
948,MTJ,Montrose Regional Airport,Montrose,CO,Colorado,38.5003,-107.899
652,MTM,Metlakatla Sea Plane Base,Metlakatla,AK,Alaska,55.1333,-131.583
284,MUE,Waimea Kohala Airport,Kamuela,HI,Hawaii,19.9983,-155.675
46,MVY,Marthas Vineyard Airport,Vineyard Haven,MA,Massachusetts,41.3895,-70.6112
803,MWA,Williamson County Regional Airport,Marion,IL,Illinois,37.7467,-89.0104
342,MYL,Mccall Airport,Mccall,ID,Idaho,44.8968,-116.096
134,MYR,Myrtle Beach International Airport,Myrtle Beach,SC,South Carolina,33.6821,-78.9228
269,MYU,Mekoryuk,Mekoryuk,AK,Alaska,60.3906,-166.191
785,NCN,Chenega,New Chenega,AK,Alaska,60.0784,-148.017
453,NIB,Nikolai,Nikolai,AK,Alaska,45.9837,-108.028
438,NIP,Jacksonville Naval Air Station,Jacksonville,FL,Florida,30.2342,-81.6753
601,NIU,Honolulu International Airport,Honolulu,HI,Hawaii,21.3358,-157.919
777,NKI,Naukiti Airport,Naukiti,AK,Alaska,55.8556,-133.183
762,NLG,Nelson Lagoon,Nelson Lagoon,AK,Alaska,56.0167,-161.15
153,NME,Nightmute Airport,Nightmute,AK,Alaska,60.4723,-164.699
37,NNL,Nondalton,Nondalton,AK,Alaska,59.9717,-154.847
588,NUI,Nuiqsut,Nuiqsut,AK,Alaska,70.2167,-150.917
152,NUL,Nulato Airport,Nulato,AK,Alaska,64.7134,-158.077
441,NUP,Nunapitchuk,Nunapitchuk,AK,Alaska,60.897,-162.453
131,NYA,Norwood Young America,Norwood Young America,MN,Minnesota,44.7718,-93.9263
43,OAJ,Albert J Ellis Airport,Richlands,NC,North Carolina,34.8307,-77.6053
905,OBU,Kobuk Airport,Kobuk,AK,Alaska,66.9148,-156.878
942,ODW,Oak Harbor Airpark,Oak Harbor,WA,Washington,48.2517,-122.68
569,OGS,Ogdensburg International Airport,Ogdensburg,NY,New York,44.6782,-75.4765
106,OLF,L. M. Clayton Airport,Wolf Point,MT,Montana,48.0964,-105.575
897,OLH,Old Harbor,Old Harbor,AK,Alaska,62.8903,-149.054
649,OME,Nome Airport,Nome,AK,Alaska,64.5125,-165.445
667,ONL,The Oneill Municipal Airport,O'neill,NE,Nebraska,42.4655,-98.6866
182,OOK,Toksook Bay,Toksook Bay,AK,Alaska,60.5334,-165.114
423,OPF,Opa Locka Airport,Opa-Locka,FL,Florida,25.9023,-80.2677
341,ORH,Worcester Municipal Airport,Worcester,MA,Massachusetts,42.2699,-71.8706
422,ORI,Port Lions Airport,Port Lions,AK,Alaska,57.884987,-152.847231
900,ORV,Curtis Memorial,Noorvik,AK,Alaska,66.8333,-161.033
831,OTH,North Bend Municipal Airport,North Bend,OR,Oregon,43.4141,-124.244
832,OTZ,Ralph Wien Memorial Airport,Kotzebue,AK,Alaska,66.8893,-162.61
111,OVS,Boscobel Airport,Boscobel,WI,Wisconsin,43.1537,-90.6764
392,OXR,Oxnard Airport,Oxnard,CA,California,34.1984,-119.206
40,PAH,Barkley Regional Airport,West Paducah,KY,Kentucky,37.0612,-88.7672
482,PBG,Plattsburgh Air Force Base,Plattsburgh,NY,New York,44.6508,-73.4683
205,PCE,Painter Creek,Painter Creek,AK,Alaska,57.093,-157.258
472,PDB,Pedro Bay,Pedro Bay,AK,Alaska,59.7868,-154.105
359,PDT,Eastern Oregon Regional Airport,Pendleton,OR,Oregon,45.6893,-118.839
698,PEC,Pelican Sea Plane Base,Pelican,AK,Alaska,57.95,-136.233
408,PFN,Panama City Bay County Airport,Panama City,FL,Florida,30.2071,-85.6829
447,PGA,Page Municipal Airport,Page,AZ,Arizona,36.9243,-111.451
117,PGM,Port Graham,Port Graham,AK,Alaska,59.35,-151.833
549,PGV,Pitt Greenville Airport,Greenville,NC,North Carolina,35.6336,-77.3808
13,PHF,Newport News-Williamsburg International Airport,Newport News,VA,Virginia,37.1306,-76.5026
99,PHO,Point Hope Airport,Point Hope,AK,Alaska,68.3494,-166.797
858,PIA,Greater Peoria Regional Airport,Peoria,IL,Illinois,40.6663,-89.6909
854,PIB,Pine Belt Regional Airport,Moselle,MS,Mississippi,31.4671,-89.3333
443,PIE,St. Petersburg-Clearwater International Airport,Clearwater,FL,Florida,27.9065,-82.6924
36,PIH,Pocatello Municipal Airport,Pocatello,ID,Idaho,42.9056,-112.588
496,PIP,Pilot Point Airport,Pilot Point,AK,Alaska,57.5631,-157.558
396,PIR,Pierre Municipal Airport,Pierre,SD,South Dakota,44.3801,-100.293
180,PIZ,Dew Station,Point Lay,AK,Alaska,69.7333,-163.017
329,PKA,Napaskiak,Napaskiak,AK,Alaska,60.7049,-161.766
261,PKB,Wood County Airport-Gill Robb Wilson Field,Williamstown,WV,West Virginia,39.3462,-81.4345
502,PLN,Pellston Regional Airport,Pellston,MI,Michigan,45.571,-84.7857
689,PMD,Air Force Plant Nr 42 Palmdale,Palmdale,CA,California,34.6294,-118.084
432,PML,Port Moller,Port Moller,AK,Alaska,55.9833,-160.533
944,PNS,Pensacola Regional Airport,Pensacola,FL,Florida,30.4761,-87.1941
988,PPG,Pago Pago International Airport,Pago Pago,AS,American Samoa,-14.3242,-170.706
481,PPV,Port Protection,Port Protection,AK,Alaska,62.8903,-149.054
15,PQI,Northern Maine Regional Airport,Presque Isle,ME,Maine,46.6921,-68.0447
645,PQS,Pilot Station,Pilot Station,AK,Alaska,61.9362,-162.882
450,PRC,Ernest A Love Field Airport,Prescott,AZ,Arizona,34.6492,-112.428
555,PSC,Tri Cities Airport,Pasco,WA,Washington,46.2592,-119.117
92,PSE,Mercedita Airport,Coto Laurel,PR,Puerto Rico,18.0116,-66.5664
298,PSG,Petersburg James A Johnson Airport,Petersburg,AK,Alaska,56.8067,-132.933
924,PSP,Palm Springs International Airport,Palm Springs,CA,California,33.8227,-116.509
960,PTA,Port Alsworth,Port Alsworth,AK,Alaska,60.3956,-154.494
696,PTH,Port Heiden Airport,Port Heiden,AK,Alaska,56.9667,-158.633
793,PTU,Platinum,Platinum,AK,Alaska,58.9216,-161.727
646,PUB,Pueblo Memorial Airport,Pueblo,CO,Colorado,38.2836,-104.496
177,PUW,Pullman-Moscow Regional Airport,Pullman,WA,Washington,46.743,-117.119
539,PVC,Provincetown Municipal Airport,Provincetown,MA,Massachusetts,42.0771,-70.2169
161,PWK,Pal Waukee Airport,Wheeling,IL,Illinois,42.1162,-87.8987
979,PWM,Jetport International Airport,Portland,ME,Maine,43.6475,-70.3103
311,QUL,Qulin,Qulin,MO,Missouri,36.5922,-90.2465
262,RAP,Rapid City Regional Airport,Rapid City,SD,South Dakota,44.037,-103.06
484,RBH,Brooks Lodge,Brooks Lodge,AK,Alaska,64.7381,-155.489
198,RBX,Roundup Airport,Roundup,MT,Montana,46.4717,-108.55
461,RBY,Ruby Airport,Ruby,AK,Alaska,64.7381,-155.489
296,RCE,Roche Harbor Airport,Friday Harbor,WA,Washington,48.6126,-123.14
98,RCP,Cinder River,Cinder River,AK,Alaska,56.9809585,-157.7490617
582,RDB,Red Dog,Red Dog,AK,Alaska,67.75,-163.667
23,RDD,Redding Municipal Airport,Redding,CA,California,40.5056,-122.302
533,RDM,Roberts Field Airport,Redmond,OR,Oregon,44.2533,-121.162
951,RDV,Red Devil,Red Devil,AK,Alaska,61.7645,-157.312
267,RFD,Greater Rockford Airport,Rockford,IL,Illinois,42.2035,-89.0955
695,RHI,Rhinelander-Oneida County Airport,Rhinelander,WI,Wisconsin,45.626,-89.4626
580,RIV,March Air Force Base,Alessandro,CA,California,33.8806,-117.259
369,RIW,Riverton Regional Airport,Riverton,WY,Wyoming,43.0611,-108.458
903,RKD,Knox County Regional Airport,Owls Head,ME,Maine,44.0612,-69.0943
378,RKS,Rock Springs-Sweetwater County Airport,Rock Springs,WY,Wyoming,41.5988,-109.072
344,RMP,Rampart,Rampart,AK,Alaska,65.5063,-150.169
187,ROA,Roanoke Regional Airport-Woodrum Field,Roanoke,VA,Virginia,37.3203,-79.9688
952,ROC,Greater Rochester International Airport,Rochester,NY,New York,43.1309,-77.6697
896,ROP,Rota International Airport,Rota,MP,Northern Mariana Islands,14.1667,145.25
524,ROW,Roswell Industrial Air Center,Roswell,NM,New Mexico,33.3071,-104.519
761,RSH,Russian,Russian Mission,AK,Alaska,61.7833,-161.333
752,RSJ,Rosario Seaplane Base,Olga,WA,Washington,48.6339,-122.81
937,RST,Rochester International Airport,Rochester,MN,Minnesota,43.9101,-92.4884
435,RUT,Rutland State Airport,North Clarendon,VT,Vermont,43.5291,-72.945
154,SAV,Savannah International Airport,Savannah,GA,Georgia,32.1338,-81.2133
260,SBA,Santa Barbara Municipal Airport,Goleta,CA,California,34.4255,-119.835
531,SBN,South Bend Regional Airport,South Bend,IN,Indiana,41.7006,-86.311
833,SBP,San Luis Obispo County Airport,San Luis Obispo,CA,California,35.239,-120.641
824,SBY,Salisbury-Wicomico County Regional Airport,Salisbury,MD,Maryland,38.3431,-75.517
912,SCC,Deadhorse Airport,Prudhoe Bay,AK,Alaska,70.1975,-148.458
207,SCE,University Park Airport,State College,PA,Pennsylvania,40.8515,-77.851
357,SCK,Stockton Metropolitan Airport,Stockton,CA,California,37.8973,-121.253
635,SCM,Scammon Bay,Scammon Bay,AK,Alaska,61.8425,-165.58
801,SDP,Sand Point Airport,Sand Point,AK,Alaska,55.3184,-160.523
503,SDY,Sidney Richland Municipal Airport,Sidney,MT,Montana,47.7113,-104.184
445,SFB,Orlando Sanford International Airport,Sanford,FL,Florida,28.773,-81.2403
878,SGF,Springfield Regional Airport,Springfield,MO,Missouri,37.243,-93.3817
384,SGU,St George Municipal Airport,St. George,UT,Utah,37.0973,-113.591
985,SGY,Skagway Airport,Skagway,AK,Alaska,59.4594,-135.314
540,SHD,Shenandoah Valley Regional Airport,Weyers Cave,VA,Virginia,38.2637,-78.9013
587,SHG,Shungnak Airport,Shungnak,AK,Alaska,66.8801,-157.067
155,SHH,Shishmaref,Shishmaref,AK,Alaska,66.2568,-166.067
208,SHR,Sheridan County Airport,Sheridan,WY,Wyoming,44.7739,-106.97
281,SHV,Shreveport Regional Airport,Shreveport,LA,Louisiana,32.4549,-93.8285
458,SHX,Shageluk,Shageluk,AK,Alaska,62.6333,-159.583
156,SIG,Isla Grande Airport,San Juan,PR,Puerto Rico,18.4558,-66.0981
856,SIT,Sitka Airport,Sitka,AK,Alaska,57.0535,-135.366
508,SJT,Mathis Field Airport,San Angelo,TX,Texas,31.3616,-100.507
916,SKK,Shaktoolik,Shaktoolik,AK,Alaska,64.3549,-161.193
336,SLE,Mcnary Field Airport,Salem,OR,Oregon,44.9104,-123.008
165,SLK,Adirondack Regional Airport,Saranac Lake,NY,New York,44.3804,-74.2038
913,SLN,Salina Municipal Airport,Salina,KS,Kansas,38.7786,-97.6397
227,SLQ,Sleetmute Airport,Sleetmute,AK,Alaska,61.7,-157.117
346,SMK,St Michael,St Michael,AK,Alaska,63.4735,-162.052
574,SMN,Lemhi County Airport,Salmon,ID,Idaho,45.1148,-113.888
468,SMX,Santa Maria Public Airport,Santa Maria,CA,California,34.8888,-120.437
377,SNP,Saint Paul Island,Saint Paul Island,AK,Alaska,57.1667,-170.217
87,SOV,Seldovia,Seldovia,AK,Alaska,59.4428,-151.705
504,SOW,Show Low Municipal Airport,Show Low,AZ,Arizona,34.2595,-110.005
44,SPB,St Thomas Seaplane Base,Charlotte Amalie,VI,US Virgin Islands,18.3409,-64.9698
146,SPI,Capital Airport,Springfield,IL,Illinois,39.8445,-89.672
264,SPN,Saipan International Airport,Saipan,MP,Northern Mariana Islands,15.1333,145.717
543,SPS,Sheppard Air Force Base,Wichita Falls,TX,Texas,33.9862,-98.4984
325,SRQ,Sarasota Bradenton Airport,Sarasota,FL,Florida,27.3868,-82.5516
318,SRV,Stony River,Stony River,AK,Alaska,62.8903,-149.054
172,SSB,Christiansted Harbor Seaplane Base,Christiansted,VI,US Virgin Islands,17.75,-64.7
48,STC,St Cloud Regional Airport,St. Cloud,MN,Minnesota,45.5463,-94.066
385,STG,St George Island,St George Island,AK,Alaska,62.8903,-149.054
950,STS,Sonoma County Airport,Windsor,CA,California,38.511,-122.805
440,STT,Cyril E King International Airport,Charlotte Amalie,VI,US Virgin Islands,18.3333,-64.9667
116,STX,Henry E Rohlson International Airport,Frederiksted,VI,US Virgin Islands,17.6988,-64.7977
102,SUN,Friedman Memorial Airport,Hailey,ID,Idaho,43.5065,-114.301
597,SUX,Sioux Gateway Airport,Sioux City,IA,Iowa,42.4012,-96.3784
505,SVA,Savoonga,Savoonga,AK,Alaska,63.6951,-170.465
24,SVC,Silver City-Grant County Airport,Silver City,NM,New Mexico,32.6301,-108.164
126,SVS,Stevens Village,Stevens Village,AK,Alaska,66.0044,-149.091
718,SWF,Stewart International Airport,New Windsor,NY,New York,41.4869,-74.0974
313,SWO,Stillwater Municipal Airport,Stillwater,OK,Oklahoma,36.1618,-97.0751
38,SXP,Sheldon SPB,Sheldon Point,AK,Alaska,62.5333,-164.833
918,SYB,Seal Bay Airport,Kodiak,AK,Alaska,58.1667,-152.5
213,SYR,Hancock International Airport,Syracuse,NY,New York,43.1141,-76.1121
863,TAL,Ralph Calhoun,Tanana,AK,Alaska,47.7184,-115.431
295,TBN,Waynesville Regional Airport At Forney Field,Fort Leonard Wood,MO,Missouri,37.7327,-92.1361
703,TCT,Takotna,Takotna,AK,Alaska,62.9845,-156.07
945,TEB,Teterboro Airport,Teterboro,NJ,New Jersey,40.8541,-74.0662
976,TEK,Tatitlek Seaplane Base,Valdez,AK,Alaska,60.8644,-146.693
716,TEX,Telluride Regional Airport,Telluride,CO,Colorado,37.9544,-107.901
817,TGC,Gibson County Airport,Milan,TN,Tennessee,35.9349,-88.8506
491,TKE,Tenakee Springs,Tenakee Springs,AK,Alaska,57.7773,-135.208
125,TKJ,Tok Junction Airport,Tok,AK,Alaska,63.328819,-142.953613
452,TLA,Teller,Teller,AK,Alaska,65.2413,-166.331
607,TLH,Tallahassee Regional Airport,Tallahassee,FL,Florida,30.3964,-84.3503
943,TLJ,Tatalina LRRS Airport,McGrath,AK,Alaska,62.895031,-155.977011
810,TLT,Tuluksak,Tuluksak,AK,Alaska,61.0959,-160.968
55,TNC,Tin City AFS,Tin City,AK,Alaska,65.5639,-167.919
862,TNK,Tununak Airport,Tununak,AK,Alaska,60.5813,-165.253
835,TOG,Togiak Village,Togiak Village,AK,Alaska,37.1198,-89.8786
91,TOL,Toledo Express Airport,Swanton,OH,Ohio,41.5923,-83.8072
238,TRI,Tri-Cities Regional Airport,Blountville,TN,Tennessee,36.4805,-82.4087
526,TSS,East 34th Street Heliport,New York,NY,New York,40.7474,-73.9912
679,TUL,Tulsa International Airport,Tulsa,OK,Oklahoma,36.1877,-95.8892
935,TUP,Tupelo Municipal-C D Lemons Airport,Tupelo,MS,Mississippi,34.2662,-88.766
373,TVC,Cherry Capital Airport,Traverse City,MI,Michigan,44.7365,-85.5796
69,TVF,Thief River Falls Regional Airport,Thief River Falls,MN,Minnesota,48.0655,-96.1791
360,TWA,Twin Hills,Twin Hills,AK,Alaska,36.8259,-83.3212
560,TWF,Twin Falls-Sun Valley Regional Airport,Twin Falls,ID,Idaho,42.4838,-114.485
621,TXK,Texarkana Regional Airport,Texarkana,AR,Arkansas,33.457,-93.9943
287,TYR,Tyler Pounds Field Airport,Tyler,TX,Texas,32.3506,-95.4118
305,TYS,Mcghee Tyson Airport,Knoxville,TN,Tennessee,35.8064,-83.9889
163,UGB,Ugashik Bay Airport,Pilot Point,AK,Alaska,57.4253,-157.74
402,UGI,Uganik Airport,Kodiak,AK,Alaska,57.8838,-153.369
314,UIN,Quincy Municipal Airport-Baldwin Field,Quincy,IL,Illinois,39.9348,-91.196
259,UNK,Unalakleet,Unalakleet,AK,Alaska,63.8833,-160.783
595,VAK,Chevak Airport,Hooper Bay,AK,Alaska,61.5338,-165.584
415,VBM,Blue Mountain,Blue Mountain,AK,Alaska,62.8903,-149.054
993,VCT,Victoria Regional Airport,Victoria,TX,Texas,28.8449,-96.9201
915,VCV,Southern California Logistics Airport,Victorville,CA,California,34.588,-117.373
376,VDZ,Valdez Airport,Valdez,AK,Alaska,61.1294,-146.256
738,VEE,Venetie,Venetie,AK,Alaska,67.009,-146.406
133,VEL,Vernal Airport,Vernal,UT,Utah,40.4485,-109.514
127,VIS,Visalia Municipal Airport,Visalia,CA,California,36.3253,-119.394
327,VLD,Valdosta Regional Airport,Valdosta,GA,Georgia,30.7892,-83.2787
841,VPS,Eglin Air Force Base,Eglin Village,FL,Florida,30.496,-86.55
457,VQS,Aeropuerto Antonio Rivera Rodriguez,Puerto Ferro,PR,Puerto Rico,18.1355,-65.487
708,WAA,Wales,Wales,AK,Alaska,65.6112,-168.098
321,WBB,Stebbins,Stebbins,AK,Alaska,63.52,-162.279
790,WBQ,Beaver,Beaver,AK,Alaska,66.359,-147.396
